date,weather,temp,humidity,precip_one_hour
2022-07-13T04:53:00Z,Fair,66,93,NA
2022-07-13T05:53:00Z,Fair,66,93,NA
2022-07-13T06:53:00Z,Fair,65,93,NA
2022-07-13T07:53:00Z,Fair,65,93,NA
2022-07-13T08:53:00Z,Fair,65,93,NA
2022-07-13T09:53:00Z,Fair,64,93,NA
2022-07-13T10:53:00Z,Fair,63,93,NA
2022-07-13T11:53:00Z,Fair,67,91,NA
2022-07-13T12:53:00Z,Fair,70,87,NA
2022-07-13T13:53:00Z,Fair,76,79,NA
2022-07-13T14:53:00Z,Fair,79,67,NA
2022-07-13T15:53:00Z,Fair,81,61,NA
2022-07-13T16:53:00Z,A Few Clouds,83,57,NA
2022-07-13T17:53:00Z,Fair,85,53,NA
2022-07-13T18:53:00Z,Fair,85,51,NA
2022-07-13T19:53:00Z,Fair,86,51,NA
2022-07-13T20:53:00Z,Partly Cloudy,86,51,NA
2022-07-13T21:53:00Z,A Few Clouds,85,55,NA
2022-07-13T22:53:00Z,Partly Cloudy,83,57,NA
2022-07-13T23:53:00Z,Thunderstorm in Vicinity Rain Fog/Mist,71,87,NA
2022-07-14T00:53:00Z,Mostly Cloudy,73,87,NA
2022-07-14T01:53:00Z,Fair,71,90,NA
2022-07-14T02:53:00Z,Fair,69,93,NA
2022-07-14T03:53:00Z,Fair,70,90,NA
2022-07-14T04:53:00Z,Fair,70,84,NA
2022-07-14T05:53:00Z,A Few Clouds,67,87,NA
2022-07-14T06:53:00Z,A Few Clouds,66,90,NA
2022-07-14T07:53:00Z,Fair,66,84,NA
2022-07-14T08:53:00Z,Fair,64,90,NA
2022-07-14T09:53:00Z,Fair,63,93,NA
2022-07-14T10:53:00Z,A Few Clouds,63,93,NA
2022-07-14T11:53:00Z,A Few Clouds,67,84,NA
2022-07-14T12:53:00Z,Mostly Cloudy,70,73,NA
2022-07-14T13:53:00Z,Mostly Cloudy,72,71,NA
2022-07-14T14:53:00Z,A Few Clouds,75,64,NA
2022-07-14T15:53:00Z,A Few Clouds,78,62,NA
2022-07-14T16:53:00Z,Fair,81,58,NA
2022-07-14T17:53:00Z,A Few Clouds,82,58,NA
2022-07-14T18:53:00Z,Partly Cloudy,83,57,NA
2022-07-14T19:53:00Z,Partly Cloudy,81,62,NA
2022-07-14T20:53:00Z,Mostly Cloudy,85,51,NA
2022-07-14T21:53:00Z,Mostly Cloudy,83,57,NA
2022-07-14T22:53:00Z,Overcast,83,57,NA
2022-07-14T23:53:00Z,A Few Clouds,80,62,NA
2022-07-15T00:53:00Z,Fair,77,69,NA
2022-07-15T01:53:00Z,Fair,73,79,NA
2022-07-15T02:53:00Z,Fair,72,79,NA
2022-07-15T03:53:00Z,Fair,70,82,NA
2022-07-15T04:53:00Z,Fair,67,91,NA
2022-07-15T05:53:00Z,Fair,66,90,NA
2022-07-15T06:53:00Z,Mostly Cloudy,67,87,NA
2022-07-15T07:53:00Z,A Few Clouds,66,87,NA
2022-07-15T08:53:00Z,Mostly Cloudy,66,87,NA
2022-07-15T09:53:00Z,Overcast,66,90,NA
2022-07-15T10:53:00Z,Fair,66,87,NA
2022-07-15T11:53:00Z,Overcast,67,87,NA
2022-07-15T12:53:00Z,Overcast,69,84,NA
2022-07-15T13:53:00Z,Overcast,70,84,NA
2022-07-15T14:53:00Z,Overcast,72,84,NA
2022-07-15T15:53:00Z,Mostly Cloudy,73,81,NA
2022-07-15T16:53:00Z,Light Rain Fog/Mist,72,91,NA
2022-07-15T17:53:00Z,Light Rain,72,91,0.03
2022-07-15T18:53:00Z,Light Rain Fog/Mist,72,94,0.05
2022-07-15T19:53:00Z,Light Rain,73,94,0.06
2022-07-15T20:53:00Z,Fair,75,88,NA
2022-07-15T21:53:00Z,Mostly Cloudy,76,85,NA
2022-07-15T22:53:00Z,Mostly Cloudy,77,85,NA
2022-07-15T23:53:00Z,Overcast,77,88,NA
2022-07-16T00:53:00Z,Partly Cloudy,74,91,NA
2022-07-16T01:53:00Z,Partly Cloudy,73,94,NA
2022-07-16T02:53:00Z,Overcast,73,94,NA
2022-07-16T03:53:00Z,Overcast,75,90,NA
2022-07-16T04:53:00Z,Overcast,74,94,NA
2022-07-16T05:53:00Z,Overcast,73,96,NA
2022-07-16T06:53:00Z,Thunderstorm in Vicinity Light Rain,74,91,NA
2022-07-16T07:53:00Z,Overcast,74,91,NA
2022-07-16T08:53:00Z,Overcast,73,94,NA
2022-07-16T09:53:00Z,Mostly Cloudy,73,90,NA
2022-07-16T10:53:00Z,Partly Cloudy,72,87,NA
2022-07-16T11:53:00Z,Partly Cloudy,73,84,NA
2022-07-16T12:53:00Z,A Few Clouds,75,82,NA
2022-07-16T13:53:00Z,A Few Clouds,79,74,NA
2022-07-16T14:53:00Z,Fair,82,69,NA
2022-07-16T15:53:00Z,Fair,83,67,NA
2022-07-16T16:53:00Z,Fair,85,63,NA
2022-07-16T17:53:00Z,Fair,86,65,NA
2022-07-16T18:53:00Z,Fair,88,66,NA
2022-07-16T19:53:00Z,A Few Clouds,87,65,NA
2022-07-16T20:53:00Z,Mostly Cloudy,87,67,NA
2022-07-16T21:53:00Z,Overcast,87,67,NA
2022-07-16T22:53:00Z,Mostly Cloudy,86,72,NA
2022-07-16T23:53:00Z,Partly Cloudy,86,77,NA
2022-07-17T00:53:00Z,Mostly Cloudy,84,85,NA
2022-07-17T01:53:00Z,Partly Cloudy,81,88,NA
2022-07-17T02:53:00Z,Mostly Cloudy,81,85,NA
2022-07-17T03:53:00Z,A Few Clouds,79,90,NA
2022-07-17T04:53:00Z,Mostly Cloudy,77,94,NA
2022-07-17T05:53:00Z,Light Rain,77,94,NA
2022-07-17T06:53:00Z,Fog/Mist,76,97,NA
2022-07-17T07:53:00Z,Fog/Mist,74,97,NA
2022-07-17T08:53:00Z,Fog/Mist,72,100,NA
2022-07-17T09:53:00Z,Fog/Mist,72,97,NA
2022-07-17T10:53:00Z,Fog/Mist,72,97,NA
2022-07-17T11:53:00Z,Fog/Mist,72,97,NA
2022-07-17T12:53:00Z,Fog/Mist,72,97,NA
2022-07-17T13:53:00Z,Fog/Mist,73,94,NA
2022-07-17T14:53:00Z,Fog/Mist,73,94,NA
2022-07-17T15:53:00Z,Light Rain Fog/Mist,74,94,NA
2022-07-17T16:53:00Z,Fog/Mist,76,88,0.01
2022-07-17T17:53:00Z,Light Rain,76,88,NA
2022-07-17T18:53:00Z,Mostly Cloudy,76,82,NA
2022-07-17T19:53:00Z,Partly Cloudy,76,82,NA
2022-07-17T20:53:00Z,Overcast,76,85,NA
2022-07-17T21:53:00Z,Fair,75,84,NA
2022-07-17T22:53:00Z,Fair,76,79,NA
2022-07-17T23:53:00Z,Fair,76,82,NA
2022-07-18T00:53:00Z,Fair,74,88,NA
2022-07-18T01:53:00Z,Fair,71,94,NA
2022-07-18T02:53:00Z,Mostly Cloudy,70,93,NA
2022-07-18T03:53:00Z,Fair,69,96,NA
2022-07-18T04:53:00Z,Fair,68,96,NA
2022-07-18T05:53:00Z,Fog/Mist,69,96,NA
2022-07-18T06:53:00Z,Overcast,70,97,NA
2022-07-18T07:53:00Z,Fog/Mist,69,96,NA
2022-07-18T08:53:00Z,Fog/Mist,67,97,NA
2022-07-18T09:53:00Z,Fog/Mist,68,96,NA
2022-07-18T10:53:00Z,Fog/Mist,69,96,NA
2022-07-18T11:53:00Z,Fog/Mist,70,97,NA
2022-07-18T12:53:00Z,Fog/Mist,72,91,NA
2022-07-18T13:53:00Z,Fog/Mist,73,90,NA
2022-07-18T14:53:00Z,Overcast,78,76,NA
2022-07-18T15:53:00Z,Mostly Cloudy,79,72,NA
2022-07-18T16:53:00Z,Partly Cloudy,82,69,NA
2022-07-18T17:53:00Z,Mostly Cloudy,82,65,NA
2022-07-18T18:53:00Z,Partly Cloudy,84,63,NA
2022-07-18T19:53:00Z,Mostly Cloudy,84,61,NA
2022-07-18T20:53:00Z,Mostly Cloudy,86,59,NA
2022-07-18T21:53:00Z,A Few Clouds,84,63,NA
2022-07-18T22:53:00Z,A Few Clouds,83,59,NA
2022-07-18T23:53:00Z,Fair,82,63,NA
2022-07-19T00:53:00Z,Fair,77,79,NA
2022-07-19T01:53:00Z,Fair,73,81,NA
2022-07-19T02:53:00Z,Fair,72,82,NA
2022-07-19T03:53:00Z,Fair,68,90,NA
2022-07-19T04:53:00Z,Fair,66,93,NA
2022-07-19T05:53:00Z,Fair,66,90,NA
2022-07-19T06:53:00Z,Fair,64,96,NA
2022-07-19T07:53:00Z,Fog/Mist,65,97,NA
2022-07-19T08:53:00Z,Fog,64,93,NA
2022-07-19T09:53:00Z,Fog/Mist,64,96,NA
2022-07-19T10:53:00Z,Fog/Mist,62,96,NA
2022-07-19T11:53:00Z,Fog/Mist,68,96,NA
2022-07-19T12:53:00Z,Fair,74,85,NA
2022-07-19T13:53:00Z,Fair,78,76,NA
2022-07-19T14:53:00Z,Fair,81,67,NA
2022-07-19T15:53:00Z,Fair,83,63,NA
2022-07-19T16:53:00Z,Fair,84,61,NA
2022-07-19T17:53:00Z,A Few Clouds,85,59,NA
2022-07-19T18:53:00Z,A Few Clouds,86,57,NA
2022-07-19T19:53:00Z,Partly Cloudy,86,59,NA
2022-07-19T20:53:00Z,A Few Clouds,86,61,NA
2022-07-19T21:53:00Z,A Few Clouds,86,57,NA
2022-07-19T22:53:00Z,Fair,85,59,NA
2022-07-19T23:53:00Z,Fair,83,63,NA
2022-07-20T00:53:00Z,Fair,79,74,NA
2022-07-20T01:53:00Z,Fair,74,88,NA
2022-07-20T02:53:00Z,Fair,75,84,NA
2022-07-20T03:53:00Z,Fair,75,82,NA
2022-07-20T04:53:00Z,Fair,74,85,NA
2022-07-20T05:53:00Z,Fair,74,88,NA
2022-07-20T06:53:00Z,Fair,74,88,NA
2022-07-20T07:53:00Z,Fair,74,88,NA
2022-07-20T08:53:00Z,Fair,74,91,NA
2022-07-20T09:53:00Z,Fair,75,94,NA
2022-07-20T10:53:00Z,Fog/Mist,74,97,NA
2022-07-20T11:53:00Z,Fog/Mist,77,94,NA
2022-07-20T12:53:00Z,Fog/Mist,80,87,NA
2022-07-20T13:53:00Z,Mostly Cloudy,82,85,NA
2022-07-20T14:53:00Z,Fair,85,80,NA
2022-07-20T15:53:00Z,Fair,87,65,NA
2022-07-20T16:53:00Z,Fair,89,57,NA
2022-07-20T17:53:00Z,Fair,90,54,NA
2022-07-20T18:53:00Z,Fair,90,54,NA
2022-07-20T19:53:00Z,Fair,89,53,NA
2022-07-20T20:53:00Z,Fair,88,55,NA
2022-07-20T21:53:00Z,A Few Clouds,87,57,NA
2022-07-20T22:53:00Z,A Few Clouds,85,59,NA
2022-07-20T23:53:00Z,Fair,84,61,NA
2022-07-21T00:53:00Z,A Few Clouds,79,74,NA
2022-07-21T01:53:00Z,Fair,74,88,NA
2022-07-21T02:53:00Z,Fair,73,87,NA
2022-07-21T03:53:00Z,Fair,70,90,NA
2022-07-21T04:53:00Z,Fair,70,90,NA
2022-07-21T05:53:00Z,Fair,68,93,NA
2022-07-21T06:53:00Z,Fair,68,90,NA
2022-07-21T07:53:00Z,Fair,65,93,NA
2022-07-21T08:53:00Z,Fair,65,93,NA
2022-07-21T09:53:00Z,Fair,64,93,NA
2022-07-21T10:53:00Z,Fair,63,93,NA
2022-07-21T11:53:00Z,Fair,65,93,NA
2022-07-21T12:53:00Z,Fair,70,84,NA
2022-07-21T13:53:00Z,Fair,75,79,NA
2022-07-21T14:53:00Z,Fair,80,71,NA
2022-07-21T15:53:00Z,Fair,84,63,NA
2022-07-21T16:53:00Z,Fair,86,61,NA
2022-07-21T17:53:00Z,Fair,88,52,NA
2022-07-21T18:53:00Z,Fair,88,52,NA
2022-07-21T19:53:00Z,Fair,89,50,NA
2022-07-21T20:53:00Z,Fair,89,52,NA
2022-07-21T21:53:00Z,A Few Clouds,88,59,NA
2022-07-21T22:53:00Z,Fair,87,61,NA
2022-07-21T23:53:00Z,Fair,85,65,NA
2022-07-22T00:53:00Z,Fair,82,74,NA
2022-07-22T01:53:00Z,Fair,76,88,NA
2022-07-22T02:53:00Z,Fair,73,94,NA
2022-07-22T03:53:00Z,Fair,73,94,NA
2022-07-22T04:53:00Z,Fair,74,91,NA
2022-07-22T05:53:00Z,Fair,73,94,NA
2022-07-22T06:53:00Z,Fair,72,94,NA
2022-07-22T07:53:00Z,Fair,69,96,NA
2022-07-22T08:53:00Z,Fair,67,97,NA
2022-07-22T09:53:00Z,Fair,66,93,NA
2022-07-22T10:53:00Z,Fair,64,96,NA
2022-07-22T11:53:00Z,Fair,68,96,NA
2022-07-22T12:53:00Z,Fair,71,87,NA
2022-07-22T13:53:00Z,Fair,77,69,NA
2022-07-22T14:53:00Z,Fair,80,54,NA
2022-07-22T15:53:00Z,Fair,83,46,NA
2022-07-22T16:53:00Z,Fair,86,46,NA
2022-07-22T17:53:00Z,Fair,86,48,NA
2022-07-22T18:53:00Z,Fair,87,46,NA
2022-07-22T19:53:00Z,Fair,88,45,NA
2022-07-22T20:53:00Z,Fair,88,48,NA
2022-07-22T21:53:00Z,Fair,88,42,NA
2022-07-22T22:53:00Z,Fair,86,51,NA
2022-07-22T23:53:00Z,Fair,85,68,NA
2022-07-23T00:53:00Z,Fair,78,79,NA
2022-07-23T01:53:00Z,Fair,75,84,NA
2022-07-23T02:53:00Z,Fair,73,90,NA
2022-07-23T03:53:00Z,Fair,76,85,NA
2022-07-23T04:53:00Z,Fair,77,85,NA
2022-07-23T05:53:00Z,Fair,78,87,NA
2022-07-23T06:53:00Z,Fair,78,87,NA
2022-07-23T07:53:00Z,Fair,78,90,NA
2022-07-23T08:53:00Z,Fair,76,94,NA
2022-07-23T09:53:00Z,Fair,76,94,NA
2022-07-23T10:53:00Z,Fair,74,94,NA
2022-07-23T11:53:00Z,Fair,75,94,NA
2022-07-23T12:53:00Z,Fair,77,90,NA
2022-07-23T13:53:00Z,Fair,82,74,NA
2022-07-23T14:53:00Z,Fair,84,70,NA
2022-07-23T15:53:00Z,Fair,86,72,NA
2022-07-23T16:53:00Z,Fair,87,72,NA
2022-07-23T17:53:00Z,Fair,86,75,NA
2022-07-23T18:53:00Z,Fair and Breezy,87,67,NA
2022-07-23T19:53:00Z,Mostly Cloudy,83,70,NA
2022-07-23T20:53:00Z,Thunderstorm in Vicinity,80,69,NA
2022-07-23T21:53:00Z,Mostly Cloudy,80,67,NA
2022-07-23T22:53:00Z,Fair,79,67,NA
2022-07-24T00:53:00Z,Fair,79,74,NA
2022-07-24T01:53:00Z,Fair,78,87,NA
2022-07-24T02:53:00Z,Fair,79,94,NA
2022-07-24T03:53:00Z,Fair,76,94,NA
2022-07-24T04:53:00Z,Fair,76,94,NA
2022-07-24T05:53:00Z,Fair,76,91,NA
2022-07-24T06:53:00Z,Fair,75,94,NA
2022-07-24T07:53:00Z,Fair,75,90,NA
2022-07-24T08:53:00Z,Fair,74,91,NA
2022-07-24T09:53:00Z,Fair,74,88,NA
2022-07-24T10:53:00Z,Fair,74,91,NA
2022-07-24T11:53:00Z,Fair,76,85,NA
2022-07-24T12:53:00Z,A Few Clouds,76,88,NA
2022-07-24T13:53:00Z,Partly Cloudy,76,91,NA
2022-07-24T14:53:00Z,Thunderstorm Light Rain Fog/Mist,75,96,0.03
2022-07-24T15:53:00Z,Light Rain,77,90,0.01
2022-07-24T16:53:00Z,Thunderstorm in Vicinity,81,82,0.01
2022-07-24T17:53:00Z,Light Rain,83,79,NA
2022-07-24T18:53:00Z,Partly Cloudy,83,79,0.01
2022-07-24T19:53:00Z,Mostly Cloudy,83,85,NA
2022-07-24T20:53:00Z,A Few Clouds,84,80,NA
2022-07-24T21:53:00Z,Partly Cloudy,83,77,NA
2022-07-24T22:53:00Z,Fair,81,82,0.01
2022-07-24T23:53:00Z,Fair,82,79,NA
2022-07-25T00:53:00Z,Fair,79,88,NA
2022-07-25T01:53:00Z,A Few Clouds,76,91,NA
2022-07-25T02:53:00Z,Fair,72,94,NA
2022-07-25T03:53:00Z,Fair,70,97,NA
2022-07-25T04:53:00Z,Partly Cloudy,71,94,NA
2022-07-25T05:53:00Z,Fair,70,90,NA
2022-07-25T06:53:00Z,Fair,66,96,NA
2022-07-25T07:53:00Z,Fair,65,97,NA
2022-07-25T08:53:00Z,Fair,63,93,NA
2022-07-25T09:53:00Z,Fair,63,93,NA
2022-07-25T10:53:00Z,Fair,63,90,NA
2022-07-25T11:53:00Z,Fair,65,93,NA
2022-07-25T12:53:00Z,Fair,68,87,NA
2022-07-25T13:53:00Z,Fair,69,87,NA
2022-07-25T14:53:00Z,Fair,70,79,NA
2022-07-25T15:53:00Z,Fair,72,76,NA
2022-07-25T16:53:00Z,Fair,75,66,NA
2022-07-25T17:53:00Z,Fair,76,67,NA
2022-07-25T18:53:00Z,Fair,76,60,NA
2022-07-25T19:53:00Z,Fair,76,64,NA
2022-07-25T20:53:00Z,A Few Clouds,78,64,NA
2022-07-25T21:53:00Z,A Few Clouds,76,62,NA
2022-07-25T22:53:00Z,Fair,78,56,NA
2022-07-25T23:53:00Z,A Few Clouds,74,71,NA
2022-07-26T00:53:00Z,Partly Cloudy,71,81,NA
2022-07-26T01:53:00Z,A Few Clouds,71,76,NA
2022-07-26T02:53:00Z,Mostly Cloudy,69,87,NA
2022-07-26T03:53:00Z,Overcast,70,87,NA
2022-07-26T04:53:00Z,A Few Clouds,68,93,NA
2022-07-26T05:53:00Z,Mostly Cloudy,68,93,NA
2022-07-26T06:53:00Z,Mostly Cloudy,68,93,NA
2022-07-26T07:53:00Z,Overcast,68,93,NA
2022-07-26T08:53:00Z,Overcast,68,93,NA
2022-07-26T09:53:00Z,Overcast,67,97,0.01
2022-07-26T10:53:00Z,Overcast,67,97,NA
2022-07-26T11:53:00Z,Overcast,67,91,NA
2022-07-26T12:53:00Z,Overcast,67,91,NA
2022-07-26T13:53:00Z,Overcast,66,90,NA
2022-07-26T14:53:00Z,Overcast,68,84,NA
2022-07-26T15:53:00Z,Overcast,69,84,NA
2022-07-26T16:53:00Z,Light Rain,69,87,NA
2022-07-26T17:53:00Z,Fog/Mist,69,90,NA
2022-07-26T18:53:00Z,Light Rain Fog/Mist,69,96,0.02
2022-07-26T19:53:00Z,Overcast,72,87,NA
2022-07-26T20:53:00Z,Overcast,73,84,NA
2022-07-26T21:53:00Z,Overcast,74,82,NA
2022-07-26T22:53:00Z,Overcast,73,87,NA
2022-07-26T23:53:00Z,Overcast,73,87,NA
2022-07-27T00:53:00Z,Light Rain Fog/Mist,71,96,0.01
2022-07-27T01:53:00Z,Light Rain,72,94,NA
2022-07-27T02:53:00Z,Overcast,72,97,NA
2022-07-27T03:53:00Z,Overcast,72,97,NA
2022-07-27T04:53:00Z,Fog/Mist,72,97,NA
2022-07-27T05:53:00Z,Fog/Mist,71,100,NA
2022-07-27T06:53:00Z,Fog/Mist,71,96,NA
2022-07-27T07:53:00Z,Fog/Mist,71,96,NA
2022-07-27T08:53:00Z,Thunderstorm in Vicinity,72,97,NA
2022-07-27T09:53:00Z,Overcast,72,97,NA
2022-07-27T10:53:00Z,Fog/Mist,71,100,NA
2022-07-27T11:53:00Z,Fog,72,97,NA
2022-07-27T12:53:00Z,Fog,73,96,NA
2022-07-27T13:49:00Z,Fog/Mist,74,97,NA
2022-07-27T14:53:00Z,Overcast,74,91,NA
2022-07-27T15:53:00Z,Mostly Cloudy,78,82,NA
2022-07-27T16:53:00Z,Partly Cloudy,79,79,NA
2022-07-27T17:53:00Z,Mostly Cloudy,80,74,NA
2022-07-27T18:53:00Z,Mostly Cloudy,80,76,NA
2022-07-27T19:53:00Z,Partly Cloudy,80,76,NA
2022-07-27T20:53:00Z,Partly Cloudy,82,74,NA
2022-07-27T21:53:00Z,Mostly Cloudy,81,77,NA
2022-07-27T22:53:00Z,Partly Cloudy,81,79,NA
2022-07-27T23:53:00Z,Overcast,77,90,0.01
2022-07-28T00:53:00Z,Overcast,77,88,0.02
2022-07-28T01:53:00Z,Fair,73,94,NA
2022-07-28T02:53:00Z,A Few Clouds,72,94,NA
2022-07-28T03:53:00Z,Mostly Cloudy,71,96,NA
2022-07-28T04:53:00Z,Overcast,72,91,NA
2022-07-28T05:53:00Z,Fair,68,93,NA
2022-07-28T06:53:00Z,Fair,67,93,NA
2022-07-28T07:53:00Z,Fair,64,93,NA
2022-07-28T08:53:00Z,Fair,62,96,NA
2022-07-28T09:53:00Z,Fair,62,96,NA
2022-07-28T10:53:00Z,Fog/Mist,62,96,NA
2022-07-28T11:53:00Z,Fog,65,100,NA
2022-07-28T12:53:00Z,Partly Cloudy,70,100,NA
2022-07-28T13:53:00Z,Partly Cloudy,74,91,NA
2022-07-28T14:53:00Z,Fair,78,69,NA
2022-07-28T15:53:00Z,Fair,81,61,NA
2022-07-28T16:53:00Z,Fair,83,61,NA
2022-07-28T17:53:00Z,Fair,84,59,NA
2022-07-28T18:53:00Z,Fair,85,57,NA
2022-07-28T19:53:00Z,A Few Clouds,86,53,NA
2022-07-28T20:53:00Z,Fair,83,63,NA
2022-07-28T21:53:00Z,Fair,79,69,NA
2022-07-28T22:53:00Z,A Few Clouds,78,69,NA
2022-07-28T23:53:00Z,Fair,78,64,NA
2022-07-29T00:53:00Z,Overcast,76,62,NA
2022-07-29T01:53:00Z,Overcast,73,69,NA
2022-07-29T02:53:00Z,Mostly Cloudy,70,79,NA
2022-07-29T03:53:00Z,Partly Cloudy,67,84,NA
2022-07-29T04:53:00Z,Fair,64,90,NA
2022-07-29T05:53:00Z,Fair,63,93,NA
2022-07-29T06:53:00Z,Fair,61,90,NA
2022-07-29T07:53:00Z,Fair,60,90,NA
2022-07-29T08:53:00Z,Fair,58,93,NA
2022-07-29T09:53:00Z,Fair,57,93,NA
2022-07-29T10:53:00Z,Fair,55,96,NA
2022-07-29T11:53:00Z,Fair,60,90,NA
2022-07-29T12:53:00Z,Fair,65,84,NA
2022-07-29T13:53:00Z,Fair,71,68,NA
2022-07-29T14:53:00Z,Fair,75,55,NA
2022-07-29T15:53:00Z,Fair,77,54,NA
2022-07-29T16:53:00Z,Mostly Cloudy,76,54,NA
2022-07-29T17:53:00Z,Partly Cloudy,79,50,NA
2022-07-29T18:53:00Z,Mostly Cloudy,77,50,NA
2022-07-29T19:53:00Z,Overcast,78,52,NA
2022-07-29T20:53:00Z,Mostly Cloudy,78,50,NA
2022-07-29T21:53:00Z,Partly Cloudy,79,52,NA
2022-07-29T22:53:00Z,Overcast,77,58,NA
2022-07-29T23:53:00Z,Fair,75,58,NA
2022-07-30T00:53:00Z,Fair,70,71,NA
2022-07-30T01:53:00Z,Fair,68,76,NA
2022-07-30T02:53:00Z,Fair,63,87,NA
2022-07-30T03:53:00Z,Fair,62,86,NA
2022-07-30T04:53:00Z,Fair,60,90,NA
2022-07-30T05:53:00Z,Fair,60,90,NA
2022-07-30T06:53:00Z,Fair,60,90,NA
2022-07-30T07:53:00Z,Fair,58,93,NA
2022-07-30T08:53:00Z,Fair,59,93,NA
2022-07-30T09:53:00Z,Fair,57,96,NA
2022-07-30T10:53:00Z,Fair,56,97,NA
2022-07-30T11:53:00Z,Fair,62,90,NA
2022-07-30T12:53:00Z,Fair,69,81,NA
2022-07-30T13:53:00Z,Fair,73,69,NA
2022-07-30T14:53:00Z,Fair,77,56,NA
2022-07-30T15:53:00Z,Partly Cloudy,78,54,NA
2022-07-30T16:53:00Z,Partly Cloudy,77,54,NA
2022-07-30T17:53:00Z,Partly Cloudy,79,52,NA
2022-07-30T18:53:00Z,Partly Cloudy,83,48,NA
2022-07-30T19:53:00Z,A Few Clouds,80,52,NA
2022-07-30T20:53:00Z,Mostly Cloudy,81,51,NA
2022-07-30T21:53:00Z,A Few Clouds,80,54,NA
2022-07-30T22:53:00Z,Fair,79,52,NA
2022-07-30T23:53:00Z,Fair,78,64,NA
2022-07-31T00:53:00Z,Fair,74,76,NA
2022-07-31T01:53:00Z,Fair,70,82,NA
2022-07-31T02:53:00Z,Partly Cloudy,68,84,NA
2022-07-31T03:53:00Z,Fair,68,81,NA
2022-07-31T04:53:00Z,Fair,67,84,NA
2022-07-31T05:53:00Z,Fair,66,87,NA
2022-07-31T06:53:00Z,Fair,65,87,NA
2022-07-31T07:53:00Z,Fair,64,87,NA
2022-07-31T08:53:00Z,Fair,61,90,NA
2022-07-31T09:53:00Z,Fair,60,93,NA
2022-07-31T10:53:00Z,Mostly Cloudy,62,90,NA
2022-07-31T11:53:00Z,A Few Clouds,64,93,NA
2022-07-31T12:53:00Z,Fair,70,76,NA
2022-07-31T13:53:00Z,A Few Clouds,74,74,NA
2022-07-31T14:53:00Z,A Few Clouds,76,69,NA
2022-07-31T15:53:00Z,Overcast,79,62,NA
2022-07-31T16:53:00Z,Overcast,80,60,NA
2022-07-31T17:53:00Z,Mostly Cloudy,80,60,NA
2022-07-31T18:53:00Z,Mostly Cloudy,80,62,NA
2022-07-31T19:53:00Z,Mostly Cloudy,80,62,NA
2022-07-31T20:53:00Z,Partly Cloudy,83,51,NA
2022-07-31T21:53:00Z,A Few Clouds,82,55,NA
2022-07-31T22:53:00Z,Mostly Cloudy,81,61,NA
2022-07-31T23:53:00Z,Partly Cloudy,80,64,NA
2022-08-01T00:53:00Z,Partly Cloudy,75,79,NA
2022-08-01T01:53:00Z,Overcast,75,79,NA
2022-08-01T02:53:00Z,Mostly Cloudy,74,82,NA
2022-08-01T03:53:00Z,Overcast,73,90,NA
2022-08-01T04:53:00Z,Partly Cloudy,72,94,NA
2022-08-01T05:53:00Z,Partly Cloudy,72,94,NA
2022-08-01T06:53:00Z,Fog/Mist,71,96,NA
2022-08-01T07:53:00Z,Fog/Mist,71,96,NA
2022-08-01T08:53:00Z,Fog/Mist,72,97,NA
2022-08-01T09:53:00Z,Mostly Cloudy,73,96,NA
2022-08-01T10:53:00Z,Thunderstorm Light Rain,73,96,0.13
2022-08-01T11:53:00Z,Rain,69,90,0.44
2022-08-01T12:53:00Z,Partly Cloudy,69,90,0.06
2022-08-01T13:53:00Z,Fair,74,79,NA
2022-08-01T14:53:00Z,Overcast,75,79,NA
2022-08-01T15:53:00Z,Overcast,77,79,NA
2022-08-01T16:53:00Z,Overcast,81,79,NA
2022-08-01T17:53:00Z,Mostly Cloudy,84,74,NA
2022-08-01T18:53:00Z,Partly Cloudy,87,65,NA
2022-08-01T19:53:00Z,A Few Clouds,88,63,NA
2022-08-01T20:53:00Z,A Few Clouds,87,61,NA
2022-08-01T21:53:00Z,Fair,87,59,NA
2022-08-01T22:53:00Z,Fair,86,63,NA
2022-08-01T23:53:00Z,Fair,75,71,NA
2022-08-02T00:53:00Z,Fair,77,82,NA
2022-08-02T01:53:00Z,Fair,73,90,NA
2022-08-02T02:53:00Z,Fair,72,91,NA
2022-08-02T03:53:00Z,Fair,72,87,NA
2022-08-02T04:53:00Z,Fair,71,90,NA
2022-08-02T05:53:00Z,Fair,71,94,NA
2022-08-02T06:53:00Z,Fair,69,96,NA
2022-08-02T07:53:00Z,Fair,69,96,NA
2022-08-02T08:53:00Z,Fog/Mist,67,97,NA
2022-08-02T09:53:00Z,Partly Cloudy,71,94,NA
2022-08-02T10:53:00Z,Fair,70,97,NA
2022-08-02T11:53:00Z,Fair,72,94,NA
2022-08-02T12:53:00Z,A Few Clouds,71,87,NA
2022-08-02T13:53:00Z,A Few Clouds,70,93,NA
2022-08-02T14:53:00Z,Rain Fog/Mist,69,93,0.01
2022-08-02T15:53:00Z,Thunderstorm in Vicinity Rain Fog/Mist,68,93,0.09
2022-08-02T16:53:00Z,Light Rain,69,93,0.13
2022-08-02T17:53:00Z,Fair,76,72,0.11
2022-08-02T18:53:00Z,Fair,75,74,NA
2022-08-02T19:53:00Z,Fair,76,74,NA
2022-08-02T20:53:00Z,Fair,79,69,NA
